2021-02-28 09:26:00,742 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:26:02,007 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:26:03,753 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:26:05,011 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:26:06,397 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:26:07,657 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:26:08,925 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:26:10,188 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:26:11,454 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:26:12,731 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:26:13,998 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:26:15,383 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:26:16,659 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:26:17,923 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:26:19,191 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:26:20,535 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:26:21,791 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:26:23,054 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:26:24,331 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:26:25,606 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:26:26,877 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:26:28,127 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:26:29,386 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:26:30,672 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:26:31,965 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:26:33,415 INFO <module> => Modelo :Tedencia | direcao : call
